,FirstNight,Libros,Tasa_PickUP,TasaNoShow,TasaCancelación,Estancia_Promedio,ResvGorro
155,2018-10-03,30.0,0.6294349539999999,0.023653088,0.41918528299999996,3.8445006,27.720435716554785
156,2018-10-04,128.0,0.914285714,0.051428571,0.14,4.4605263,199.88730781557865
157,2018-10-05,315.0,0.6790622470000001,0.10105093,0.12611156,6.3611111,415.49751670804727
158,2018-10-06,466.0,0.551766894,0.094234346,0.124612523,6.6906519,573.3615650030044
159,2018-10-07,298.0,0.781531532,0.042792792999999996,0.28003003,6.4546137,365.8727964118603
160,2018-10-08,100.0,0.865384615,0.030448718,0.051282050999999995,4.9513678,171.58380431040644
161,2018-10-09,30.0,0.939393939,0.042424242,0.103030303,4.757732,49.973319990303295
162,2018-10-10,282.0,0.9780876490000001,0.021912351,0.113545817,3.6561922,483.6472336867833
163,2018-10-11,32.0,0.928143713,0.02994012,0.065868263,3.902965,55.91084419242656
164,2018-10-12,275.0,0.643078833,0.15394165099999998,0.137802607,5.9410693,329.6082819725557
165,2018-10-13,439.0,0.620711974,0.089320388,0.16828479,6.5536977,538.9030214546648
166,2018-10-14,184.0,0.735387885,0.053134963,0.116896918,6.6960679999999995,267.0016008319264
167,2018-10-15,115.0,0.781176471,0.035294118,0.256470588,5.9537445,146.92573403851324
168,2018-10-16,73.0,0.951515152,0.084848485,0.16969697,5.6778846,108.24912972431393
169,2018-10-17,636.0,0.5125,0.010714286000000002,0.332142857,3.4023769,635.5618373248423
170,2018-10-18,33.0,0.882821388,0.027303754,0.467576792,3.3145695,32.17786909352737
171,2018-10-19,302.0,0.663902709,0.112769486,0.171365395,6.0454054,369.4319120767509
172,2018-10-20,474.0,0.592909535,0.086185819,0.138141809,6.9010322,594.6523786325613
173,2018-10-21,267.0,0.794190871,0.043983402000000005,0.09626556,6.3746898000000005,413.89117771173
174,2018-10-22,1046.0,0.7777777779999999,0.032323232,0.15959596,5.9233645,1512.263965775601
175,2018-10-23,35.0,0.903448276,0.04137931,0.048275862,5.5876289,60.780883215714894
176,2018-10-24,83.0,0.665083135,0.011876485,0.104513064,3.9100642,122.28818617888197
177,2018-10-25,312.0,0.7238805970000001,0.037313433,0.325870647,3.7488687999999994,349.0518346497834
178,2018-10-26,383.0,0.698781196,0.043528729,0.142193848,6.2420168,533.8230293903551
179,2018-10-27,605.0,0.585265327,0.072642968,0.12879958800000002,6.844162400000001,774.8584564682039
180,2018-10-28,320.0,0.761032473,0.038301415,0.099084097,6.598841999999999,488.24811229312604
181,2018-10-29,481.0,0.654545455,0.026262626,0.141414141,6.7138315,665.348757303554
182,2018-10-30,37.0,0.851190476,0.035714286,0.083333333,6.1830986,60.54384566111274
183,2018-10-31,60.0,0.8976744190000001,0.048837209000000006,0.130232558,4.8808511,94.19567289851419
184,2018-11-01,289.0,0.92,0.048333333,0.10333333300000001,3.5828025,473.4945176752011
185,2018-11-02,500.0,0.638906153,0.034804226,0.152889994,6.5304136,670.0069588621496
186,2018-11-03,638.0,0.524832215,0.068008949,0.141834452,7.286349499999999,778.0823340504879
187,2018-11-04,354.0,0.667234043,0.033191489,0.112340426,6.9078614,506.50850018038784
188,2018-11-05,183.0,0.594728171,0.046128500999999995,0.148270181,6.7848297,237.09886804280055
189,2018-11-06,46.0,0.85326087,0.08152173900000001,0.16304347800000002,4.7596154,65.53392313111861
190,2018-11-07,286.0,0.4375,0.028125,0.140625,3.4178674,343.3736877441407
191,2018-11-08,223.0,0.515151515,0.018181818,0.264646465,3.2030361000000003,243.94289997863154
192,2018-11-09,689.0,0.671182266,0.03817734,0.128694581,6.1490268,964.9581089039591
193,2018-11-10,532.0,0.601310248,0.064108563,0.135704258,6.779897599999999,689.0884369963089
194,2018-11-11,303.0,0.7097625329999999,0.039577836,0.127528584,6.8165057000000004,434.10201900102993
